29,10370,"Premutos - Der gefallene Engel","1997-01-01 00:00:00","/4z5jrv3q9enUcRN1HQo83HdIvPg.jpg","No overview found."
30,48572,"Red State","2011-09-23 00:00:00","/7Od7Aefv1yI1jCwPaHC8gt93kRP.jpg","Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter Christian fundamentalists with a much more sinister agenda."
31,13564,"Return to House on Haunted Hill","2007-10-16 00:00:00","/gBXOOz9KWjWlfeZxIIat7NGJPZd.jpg","Eight years have passed since Sara Wolfe and Eddie Baker escaped the House on Haunted Hill. Now the kidnapped Ariel, Sara's sister, goes inside the house with a group of treasure hunters to find the statue of Baphomet, worth millions and believed to be the cause of the House's evil."
32,588,"Silent Hill","2006-04-21 00:00:00","/q1Y14VSFA4As5pWRFQ51yrqyG4M.jpg","A girl has a bad case of sleep walking and while dreaming talks about a place called Silent Hill. Her parents take her to this place that she only mentions in dreams yet in an attempt to get there they crash their car and loose their daughter. They begin searching for her yet not knowing the dangers that lurk in Silent Hill."
33,563,"Starship Troopers","1997-11-07 00:00:00","/7Q5HxiAgCbxCImAAlH97MaNUEbj.jpg","The story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry, a futuristic military unit. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs""."
34,11127,"Starship Troopers 3: Marauder","2008-08-05 00:00:00","/1ZAnyXWOlY0oz1zXaLs0quogUD2.jpg","The war against the Bugs continues! A Federation Starship crash-lands on the distant Alien planet OM-1, stranding beloved leader Sky Marshal Anoke and several others, including comely but tough pilot Lola Beck. It's up to Colonel/General Johnny Rico, reluctant hero of the original Bug Invasion on Planet P, to lead a team of Troopers on a daring rescue mission."
35,10065,"The Amityville Horror","2005-04-15 00:00:00","/oQ7SeVZPBGfu2bGssDrcMtUFg9L.jpg","Hapless home buyers George and Kathy Lutz discover their dream home is possessed by evil spirits in this terrifying remake of the 1979 horror classic, based on Jay Anson's popular book -- and a reportedly real-life haunting. As it turns out, the Lutzes home has a bloody history (a former occupant killed his entire family there just a year earlier), so it doesn't take long for terror to come knocking."
36,22970,"The Cabin in the Woods","2012-04-13 00:00:00","/t8cW3FSCDYCaWRiNHSvI6SDuWeA.jpg","Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods."
37,34480,"The Descent: Part II","2009-10-14 00:00:00","/4MMAm0bXTvCZbJPIhrk7wWtQyoq.jpg","Distraught, confused, and half-wild with fear, Sarah Carter emerges alone from the Appalachian cave system where she encountered unspeakable terrors. Unable to plausibly explain to the authorities what happened - or why she's covered in her friends' blood - Sarah is forced back to the subterranean depths to help locate her five missing companions."
38,76487,"The Devil Inside","2012-01-06 00:00:00","/xClxu7PoHWMpCHHaqd3ZRdwOCnr.jpg","In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism."
39,70386,"The Devil's Rock","2011-07-08 00:00:00","/mbgLvZ2USeclVwXZCalKBqjIFV2.jpg","Set in the Channel Islands on the eve of D Day,two Kiwi commandos, sent to destroy German gun emplacements to distract Hitler's forces away from Normandy, discover a Nazi occult plot to unleash demonic forces to win the war."
40,790,"The Fog","1980-02-08 00:00:00","/u9wAIHya0BHJvGJh3mBPr010U7C.jpg","The coastal city Antonia Bay of just one hundred inhabitants is about a receive a visit from a group of ghost seamen who want revenge for past wrongdoings. The Fog is the cult-horror film from John Carpenter that was also a success in theaters."
41,24001,"The Hills Run Red","2009-09-29 00:00:00","/qrWyk5g0DCy48DIe3n3ozzPo3SO.jpg","A group of young horror fans go searching for a film that mysteriously vanished years ago but instead find that the demented killer from the movie is real, and he's thrilled to meet fans who will die gruesomely for his art."
42,15667,"The Last Winter","2006-09-11 00:00:00","/1vQnBgMBLpbX3KE2RuoCCkkNeA2.jpg","In the Arctic region of Northern Alaska, an oil company's advance team struggles to establish a drilling base that will forever alter the pristine land. After one team member is found dead, a disorientation slowly claims the sanity of the others as each of them succumbs to a mysterious fear."
43,9373,"The Texas Chainsaw Massacre","2003-10-17 00:00:00","/gx7FCIOFGxqNyplF3t7qtmUv55g.jpg","The only known survivor of a 1973 killing spree, dubbed The Texas Chainsaw Massacre, breaks her silence and comes forward to tell the real story of what happened on that bloody day. She recounts the grisly events that led her and her four teenage friends to a deserted rural Texas highway and straight into the clutches of a chainsaw-wielding madman who left a trail of blood and terror."
44,14254,"The Uninvited","2009-01-30 00:00:00","/2EK387xtxj7ypUXKXdoV8RRYXga.jpg","Anna returns home after spending time in a psychiatric facility following her mother's tragic death and discovers that her mother's former nurse, Rachel, has moved into their house and become engaged to her father, Steven. Soon after she learns this shocking news, Anna is visited by her mother's ghost, who warns her that Rachel has evil intentions."
45,65086,"The Woman in Black","2012-02-03 00:00:00","/j1Uek5DyMH9jgrUCGfwLgWBDRjp.jpg","The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity."
46,23202,"Trick 'r Treat","2007-10-05 00:00:00","/evI1rvNgKgbEDnG6Ah3csEXnclB.jpg","Four interwoven stories that occur on Halloween: An everyday high school principal has a secret life as a serial killer; a college virgin might have just met the one guy for her; a group of teenagers pull a mean prank; a woman who loathes the night has to contend with her holiday-obsessed husband."
47,8991,"Undead","2003-09-04 00:00:00","/qG5HBy49q3wvKT8nqEKkb4g7HSF.jpg","A quaint Australian fishing village is overcome by meteorites that turn its residents into the ravenous undead, leaving a small group of those unharmed to find a way out."
48,132137,"Werewolf: The Beast Among Us","2012-10-09 00:00:00","/2BsC2w75HNj3SrTjiqB7ObrjZYl.jpg","Set in a 19th century village, a young man studying under a local doctor joins a team of hunters on the trail of a wolf-like creature."
49,8077,"Alien³","1992-05-22 00:00:00","/vz1vBw17F0x42bhziHdYRJC9uCv.jpg","After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can."
50,8078,"Alien: Resurrection","1997-11-26 00:00:00","/wawS3SiVn2YolbYJYqThuUaJ0Gq.jpg","Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth."
51,36648,"Blade: Trinity","2004-12-08 00:00:00","/4WinsdHQBdh5aTt7Bd7T7dbUXbb.jpg","For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed - The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him, the original vampire, Dracula."
